ADD_NUM,LF_NAME,ADDRESS,POSTAL_CD,CITY,X,Y,LONGITUDE,LATITUDE,FAC_NAM,STE_FLR_UN,PERFRMANCE,EXHBVISART,SCRN_BASSE,LIBRARY,MULTIPURP,HERITAGE,OWNERSHIP,OBJECTID
20,Carlton St,20 Carlton St,M5B 2H5,Toronto,314335.6110,4835526.6930,-79.38157675520,43.66163039700,Carlton Cinemas (Magic Lantern Theatres),,0,0,1,0,0,0,Owned by others,887
562,Church St,562 Church St,M4Y 2E3,Toronto,314350.0330,4836016.8140,-79.38138940930,43.66604225780,Slack's,,1,0,0,0,0,0,Owned by others,896
120,Cumberland St,120 Cumberland St,M5R 1A6,Toronto,313497.4370,4836492.1180,-79.39195340540,43.67033118490,Epique Lounge,,1,1,1,0,1,0,Owned by others,903
190,Davenport Rd,190 Davenport Rd,M5R 1J2,Toronto,313202.3990,4837033.4000,-79.39560370950,43.67520697720,Patrick International Fine Art,,0,1,0,0,0,0,Owned by others,907
100,Princess Ave,100 Princess Ave,M2N 3R7,Toronto,312242.3230,4847513.1210,-79.40736674660,43.76954792380,Earl Haig Secondary School (Cringan Hall),,1,0,0,0,1,0,Owned by others,786
5120,Yonge St,5120 Yonge St,M2N 5N9,Toronto,311782.7250,4847353.9370,-79.41307738670,43.76811945420,North York Central Branch (TPL),,1,1,0,1,1,0,City Owned,796
3125,Bayview Ave,3125 Bayview Ave,M2K 1G2,Toronto,313587.9720,4848855.4450,-79.39063008000,43.78161566640,The Grande Luxe Event Boutique,,1,0,0,0,1,0,Owned by others,800
300,Banbury Rd,300 Banbury Rd,M2L 2V3,Toronto,315125.0480,4845592.0190,-79.37159649100,43.75222084420,Etienne Brule High School,,1,0,0,0,0,0,Owned by others,809
2365,Bayview Ave,2365 Bayview Ave,M2L 1A2,Toronto,314540.0010,4843455.0540,-79.37889937450,43.73299296570,Crescent School (Centre for Creative Learning Theatre),,1,0,0,0,1,0,Owned by others,813
777,Lawrence Ave E,777 Lawrence Ave E,M3C 1P2,Toronto,316169.6110,4843607.9030,-79.35866701800,43.73434614500,Toronto Botanical Garden,,1,1,0,0,1,0,Owned by others,822
1901,Mount Pleasant Rd,1901 Mount Pleasant Rd,M4N 2W3,Toronto,312862.3130,4843717.9300,-79.39972187700,43.73537926720,Rosedale Golf Club,,0,0,0,0,1,0,Owned by others,826
550,Wellington St W,550 Wellington St W,M5V 2V4,Toronto,312762.7610,4833462.8050,-79.40110569800,43.64306416100,Thompson Hotel Rooftop Lounge,,0,1,0,0,1,0,Owned by others,701
7,Tank House Lane,7 Tank House Lane,M5A 3C4,Toronto,316149.0200,4834274.2730,-79.35911593500,43.65032309100,Corkin Gallery,,0,1,0,0,0,0,Owned by others,1092
73,Queen's Park Cres E,73 Queen's Park Cres E,,Toronto,313482.4930,4836058.0130,-79.39214212300,43.66641525400,"Victoria College, Room 323",,0,0,1,0,1,0,Owned by others,939
150,Sherbourne St,150 Sherbourne St,M5A 2R6,Toronto,315238.1130,4834835.3850,-79.37040019930,43.65539613200,John Innes Community Recreation Centre,,0,0,0,0,1,0,City Owned,944
481,University Ave,481 University Ave,M5G 2H4,Toronto,313838.7930,4834816.5270,-79.38774900110,43.65524441730,AGO Art Rental + Sales Gallery,,0,1,0,0,0,0,Owned by others,952
74,Wellesley St W,74 Wellesley St W,M5S 1C4,Toronto,313747.1190,4835838.5850,-79.38886788900,43.66444544680,St. Joseph's College School,,1,0,0,0,1,0,Owned by others,959
57,Adelaide St E,57 Adelaide St E,M5C 1K6,Toronto,314815.8580,4834325.1410,-79.37564446180,43.65080896910,Courthouse Chamber Lounge,,1,0,0,0,0,1,Owned by others,977
401,Bay St,401 Bay St,M5H 2Y4,Toronto,314374.5540,4834432.5410,-79.38111327070,43.65178142850,The Hudson's Bay Company Gallery,,0,1,1,0,0,0,Owned by others,984
41,Britain St,41 Britain St,M5A 1R7,Toronto,315255.4330,4834641.8680,-79.37018918330,43.65365391140,Grace Toronto Church,,1,1,0,0,1,0,Owned by others,991
15,Case Goods Lane,15 Case Goods Lane,M5A 3C4,Toronto,316198.0790,4834233.0290,-79.35850868400,43.64995103500,Dancemakers Centre for Creation,Suite 306,1,0,0,0,0,0,Owned by others,995
25,Dockside Dr,25 Dockside Dr,M5A 0B5,Toronto,315568.2190,4833531.3540,-79.36633044800,43.64364467800,Corus Quay,,0,0,1,0,0,0,Owned by others,1001
145,Fifth St,145 Fifth St,M8V 2Z5,Toronto,304534.1440,4828894.2160,-79.50309924200,43.60198964320,Lorna Livey,,0,1,0,0,0,0,Owned by others,1005
71,Front St E,71 Front St E,M5E 1T9,Toronto,315035.7940,4834052.4790,-79.37292322930,43.64835165700,The Jersy Giant,,1,0,0,0,0,0,Owned by others,1011
165,Front St E,165 Front St E,M5A 3Z4,Toronto,315372.8130,4834235.9540,-79.36874207250,43.64999844160,Young People's Theatre,,1,0,0,0,1,1,City Owned,1015
15,Gervais Dr,15 Gervais Dr,M3C 1Y8,Toronto,318008.7880,4842256.5390,-79.33586881920,43.72215141630,Ontario Federation of Labour,Suite 202,0,0,0,0,1,0,Owned by others,861
12,Alexander St,12 Alexander St,M4Y 1B4,Toronto,314215.2420,4835714.0630,-79.38306592640,43.66331859630,Buddies in Bad Times Theatre,,1,0,0,0,0,0,City Owned,871
900,Bay St,900 Bay St,M7A 1L2,Toronto,313841.1470,4835731.7460,-79.38770394240,43.66348253010,John Baird Gallery,,0,1,0,0,0,0,Owned by others,877
131,Bloor St W,131 Bloor St W,M5S 1R1,Toronto,313461.8350,4836317.7400,-79.39239751040,43.66876201280,The Japan Foundation Toronto,Suite 213,1,1,0,0,0,0,Owned by others,884
467,Church St,467 Church St,M4Y 2C5,Toronto,314449.5270,4835834.9690,-79.38015891910,43.66440407710,Woody's,,0,1,0,0,0,0,Owned by others,891
2,College St,2 College St,M5G 1K3,Toronto,314181.3520,4835505.0790,-79.38348978400,43.66143779640,The Yoga Sanctuary (College Studio),Suite 306,1,0,0,0,0,0,Owned by others,898
47,Station Rd,47 Station Rd,M8V 2R1,Toronto,305289.1830,4830317.5930,-79.49374505350,43.61480161890,Mimico Centennial Branch (TPL) (Theatre),,1,0,0,1,0,0,City Operated,86
25,Whitlam Ave,25 Whitlam Ave,M8V 2K1,Toronto,302940.7240,4828985.2420,-79.52283729520,43.60280692280,Arts Etobicoke,,0,1,0,0,1,0,City Owned,88
995,Arrow Rd,995 Arrow Rd,M9M 2Z5,Toronto,302169.8780,4845309.1110,-79.53246690920,43.74974112200,The Jamaican Canadian Association,,0,0,0,0,1,0,Owned by others,89
2990,Islington Ave,2990 Islington Ave,M9L 2K6,Toronto,299018.9980,4846344.9290,-79.57160259520,43.75904662390,Humber Summit Branch (Library),,1,0,0,1,0,0,City Owned,90
69,Milvan Dr,69 Milvan Dr,M9L 1Y8,Toronto,300217.1710,4845876.7730,-79.55671829280,43.75484124920,La Contessa Banquet Hall and Convention Centre,,1,0,0,0,1,0,Owned by others,93
3848-3998,Chesswood Dr,3848-3998 Chesswood Dr,M3J 2W6,Toronto,306777.0990,4846123.8170,-79.47525655070,43.75707668860,Karma Creative Studio,,0,1,0,0,0,0,Owned by others,97
4340,Dufferin St,4340 Dufferin St,M3H 5R9,Toronto,307486.1060,4846748.5590,-79.46644837840,43.76269796760,Revivaltime Tabernacle,,0,0,0,0,1,0,Owned by others,99
925,Albion Rd,925 Albion Rd,M9V 1A6,Toronto,299743.2060,4843726.1070,-79.56258363970,43.73547906860,Thistletown CC,,1,0,0,0,1,0,City Operated,1
21,College St,21 College St,M5G 2B3,Toronto,314154.9800,4835457.5710,-79.38381437200,43.66100192200,Theatre Francais de Toronto - Centre for Creation,Office 610,1,0,0,0,0,1,Owned by others,4
2534,Kipling Ave,2534 Kipling Ave,M9V 3A9,Toronto,298066.0740,4844753.2890,-79.58341637290,43.74471160680,Thistletown Baptist Church,,0,0,0,0,1,0,Owned by others,6
2580,Kipling Ave,2580 Kipling Ave,M9V 3B2,Toronto,297927.0460,4845024.3380,-79.58514608030,43.74715016350,North Albion Collegiate Institute,,1,0,0,0,1,0,Owned by others,7
175,Mount Olive Dr,175 Mount Olive Dr,M9V 2E3,Toronto,297073.0030,4845344.0950,-79.59575518290,43.75001971840,Smithfield Community Services,,0,0,0,0,1,0,City Owned,8
650,Dixon Rd,650 Dixon Rd,M9W 1J1,Toronto,298482.8420,4838775.2990,-79.57817108510,43.69090625330,Doubletree International Plaza Hotel,,0,0,0,0,1,0,Owned by others,15
801,Dixon Rd,801 Dixon Rd,M9W 1J5,Toronto,297714.5080,4838317.6260,-79.58769620780,43.68677975010,Sheraton Toronto Airport Hotel,,0,0,0,0,1,0,Owned by others,16
2170,Kipling Ave,2170 Kipling Ave,M9W 4K9,Toronto,298981.5880,4842085.2230,-79.57202017920,43.72070324970,Msg. Percy Johnson Catholic Secondary School,,1,0,0,0,1,0,Owned by others,18
2239,Lawrence Ave E,2239 Lawrence Ave E,M1P 2P7,Toronto,322651.6070,4845128.4960,-79.27815014140,43.74790607510,Winston Churchill Collegiate Institute,,1,0,0,0,1,0,Owned by others,20
2,St Andrews Blvd,2 St Andrews Blvd,M9R 1V8,Toronto,300749.6760,4839970.0240,-79.55005945070,43.70167458710,Don Bosco Catholic Secondary School,,1,0,0,0,1,0,Owned by others,23
31,St Phillips Rd,31 St Phillips Rd,M9P 2N7,Toronto,302133.2420,4839957.0920,-79.53289415730,43.70156436530,St. Philip's Anglican Church,,1,0,0,0,1,0,Owned by others,24
2,Elmbrook Cres,2 Elmbrook Cres,M9C 5B4,Toronto,298015.8960,4835335.6970,-79.58392025040,43.65994138390,Elmbrook Park Branch (TPL),,0,0,0,1,0,0,City Operated,26
291,Mill Rd,291 Mill Rd,M9C 1Y5,Toronto,298298.0180,4832880.5730,-79.58039184310,43.63784448450,Silverthorn Collegiate Institute,,1,0,0,0,1,0,Owned by others,28
602,Markham St,602 Markham St,M6G 2L8,Toronto,311851.3820,4835798.0570,-79.41237423830,43.66410123040,Tightrope Books Office,,1,0,0,0,0,0,Owned by others,429
603,Markham St,603 Markham St,M6G 2L7,Toronto,311880.7070,4835831.9510,-79.41201009740,43.66440609880,The Central,,1,1,0,0,0,0,Owned by others,430
612,Markham St,612 Markham St,M6G 2L8,Toronto,311828.2630,4835863.9720,-79.41266001050,43.66469476850,Beit Zatoun House,,1,1,1,0,1,0,Owned by others,431
347,Montrose Ave,347 Montrose Ave,M6G 3G9,Toronto,311314.4810,4835239.6370,-79.41903907890,43.65907930190,As Is Project Space,,0,1,0,0,0,0,Owned by others,432
100,Niagara St,100 Niagara St,M5V 1C5,Toronto,312504.2420,4833300.1780,-79.40431559420,43.64161154490,Diaz Contemporary,,1,1,0,0,0,1,Owned by others,435
254,Niagara St,254 Niagara St,M6J 2L8,Toronto,312124.3310,4833676.5990,-79.40901949820,43.64500352780,"2 of 2 Gallery, Pari Nadimi Gallery",,0,1,0,0,0,0,Owned by others,437
9,Ossington Ave,9 Ossington Ave,M6J 2Y8,Toronto,311341.4590,4833622.9090,-79.41872407070,43.64452720550,Sole Gallery,Suite 200,1,0,0,0,0,0,Owned by others,439
12,Ossington Ave,12 Ossington Ave,M6J 2Y7,Toronto,311288.4320,4833616.2730,-79.41938141480,43.64446790510,Angell Gallery,,0,1,0,0,0,1,Owned by others,440
58,Ossington Ave,58 Ossington Ave,M6J 2Y7,Toronto,311263.1090,4833725.9280,-79.41969405060,43.64545513940,Xpace,,0,1,0,0,0,0,Owned by others,442
64,Ossington Ave,64 Ossington Ave,M6J 2Y7,Toronto,311261.9490,4833746.9130,-79.41970819160,43.64564403930,Academy of Lions,,0,0,0,0,1,0,Owned by others,444
78,Ossington Ave,78 Ossington Ave,M6J 2Y7,Toronto,311256.7940,4833779.3060,-79.41977172150,43.64593565710,AWOL Gallery,,1,1,0,0,0,1,Owned by others,445
100,Ossington Ave,100 Ossington Ave,M6J 2Z4,Toronto,311245.5210,4833827.5560,-79.41991090780,43.64637005660,Lower Ossington Theatre,,1,0,0,0,0,0,Owned by others,446
131,Ossington Ave,131 Ossington Ave,M6J 2Z6,Toronto,311266.0000,4833918.9000,-79.41965602190,43.64719209720,O'Born Contemporary,,1,1,0,0,0,0,Owned by others,449
218,Ossington Ave,218 Ossington Ave,M6J 2Z9,Toronto,311160.9200,4834128.1220,-79.42095621860,43.64907621290,The Painted Lady,,1,0,0,0,0,0,Owned by others,450
249,Ossington Ave,249 Ossington Ave,M6J 3A1,Toronto,311186.8990,4834205.3440,-79.42063330530,43.64977110650,The Dakota Tavern,,1,0,0,0,0,0,Owned by others,451
739,Queen St W,739 Queen St W,M6J 1G1,Toronto,312283.6660,4833834.1680,-79.40704219200,43.64642018300,The Raq,,1,0,0,0,0,0,Owned by others,456
790,Queen St W,790 Queen St W,M6J 1G3,Toronto,311731.5700,4833728.7590,-79.41388743580,43.64547670520,Trinity Bellwood Park (Gorevale Fieldhouse),,0,0,0,0,1,0,City Owned,458
817,Queen St W,817 Queen St W,M6J 1G1,Toronto,312114.0190,4833782.8800,-79.40914591590,43.64596025090,Gypsy Co-op / The Dog's Bollocks,,1,1,0,0,0,0,Owned by others,459
821,Queen St W,821 Queen St W,M6J 1G1,Toronto,312102.8910,4833783.9420,-79.40928385210,43.64596991950,The Toronto Institute for the Enjoyment of Music,,1,0,0,0,0,0,Owned by others,460
888,Queen St W,888 Queen St W,M6J 1G3,Toronto,311657.3600,4833694.9690,-79.41480764550,43.64517319120,Elaine Fleck Gallery,,1,1,0,0,0,0,Owned by others,463
906,Queen St W,906 Queen St W,M6J 1G6,Toronto,311585.8080,4833683.7210,-79.41569465940,43.64507255620,Graven Feather,,0,1,0,0,0,0,Owned by others,466
952,Queen St W,952 Queen St W,M6J 1G8,Toronto,311467.2370,4833671.0890,-79.41716449600,43.64495984950,Max the Mutt Animation School,,0,0,1,0,0,0,Owned by others,469
962,Queen St W,962 Queen St W,M6J 1G8,Toronto,311462.1270,4833649.7930,-79.41722808530,43.64476820130,Zsa Zsa Gallery,,0,1,0,0,0,0,Owned by others,471
267,Brock Ave,267 Brock Ave,M6K 2M3,Toronto,310019.1530,4834169.7500,-79.43510889640,43.64945927910,Artists 25 Studio,Studio 104,0,1,0,0,0,0,Owned by others,336
225,Campbell Ave,225 Campbell Ave,,Toronto,308942.6850,4835672.6240,-79.44844146350,43.66299379080,Campbell Avenue Park/Playground,,0,0,0,0,1,0,City Owned,337
1162,College St,1162 College St,M6H 1B6,Toronto,310078.2070,4834493.9650,-79.43437379950,43.65237733180,Swizzle Gallery,,0,1,0,0,0,0,Owned by others,338
436,Dufferin St,436 Dufferin St,M6K 2A3,Toronto,310466.6350,4833568.1930,-79.42956813640,43.64404139440,Janak Khendry Studio,,1,1,0,0,0,0,Owned by others,340
875,Dufferin St,875 Dufferin St,,Toronto,310139.8700,4835013.2450,-79.43360415430,43.65705103930,Dufferin Grove Park (Fieldhouse),,1,0,0,0,1,0,City Owned,342
1273,Dundas St W,1273 Dundas St W,M6J 1X8,Toronto,310834.9820,4834150.8320,-79.42499627090,43.64928320000,Loop Gallery,,0,1,0,0,0,0,Owned by others,344
1585,Dundas St W,1585 Dundas St W,M6K 1T9,Toronto,310062.0800,4834185.4300,-79.43457661550,43.64960013900,Lula Lounge,,1,1,0,0,0,0,Owned by others,347
1137,Dupont St,1137 Dupont St,M6H 2A3,Toronto,309790.4520,4836285.7690,-79.43792387420,43.66850774110,Liaison of Independent Filmmakers of Toronton (LIFT),,1,1,1,0,0,0,Owned by others,349
1444,Dupont St,1444 Dupont St,M6P 4H3,Toronto,308873.1550,4836052.7430,-79.44930057780,43.66641583260,Dupont Projects,Unit 31,1,0,0,0,0,0,Owned by others,350
50,Gladstone Ave,50 Gladstone Ave,M6J 3K6,Toronto,310601.8190,4833555.5000,-79.42789265440,43.64392616520,"Index G Artshops (Chinese Contemporary Xchange, Lee Ka-Sing Gallery)",,0,1,0,0,0,0,Owned by others,354
346,Lansdowne Ave,346 Lansdowne Ave,,Toronto,309476.3610,4834580.2490,-79.44183394120,43.65315777700,MacGregor Park/Playground,,1,0,0,0,1,0,City Owned,357
712,Lansdowne Ave,712 Lansdowne Ave,M6H 3Y8,Toronto,309177.2510,4835762.4560,-79.44553231950,43.66380102680,Offthemapgallery,,0,1,0,0,0,0,Owned by others,358
37,Lisgar St,37 Lisgar St,M6J 3T3,Toronto,311019.5670,4833314.8790,-79.42271737260,43.64175713620,Mercer Union,,0,1,0,0,1,0,Owned by others,359
1093,Queen St W,1093 Queen St W,M6J 1J1,Toronto,311032.7210,4833485.9840,-79.42255240010,43.64329718020,Thrush Holmes Empire,,0,1,0,0,0,0,Owned by others,361
1164,Queen St W,1164 Queen St W,M6J 1J5,Toronto,310808.5490,4833459.0040,-79.42533129980,43.64305606210,Sixty4Steps,,0,1,0,0,0,0,Owned by others,366
1172,Queen St W,1172 Queen St W,M6J 1J5,Toronto,310789.0690,4833464.8460,-79.42557268770,43.64310879290,Fly Gallery,,0,1,0,0,0,0,Owned by others,367
50,Baldwin St,50 Baldwin St,M5T 1L4,Toronto,313213.9200,4834881.2880,-79.39549419370,43.65583494360,George Brown House,,0,1,0,0,0,1,Owned by others,510
125,Bathurst St,125 Bathurst St,M5V 2R2,Toronto,312632.6430,4833741.1220,-79.40271768600,43.64557920990,"Factory Theatre (Studio, Mainspace)",,1,0,0,0,1,1,Owned by others,511
133,Bathurst St,133 Bathurst St,M5V 2R2,Toronto,312605.0700,4833756.1120,-79.40305924760,43.64571440500,DNA Theatre,,1,0,0,0,0,0,Owned by others,512
794,Bathurst St,794 Bathurst St,M5R 3G1,Toronto,311922.5690,4835938.5270,-79.41148951400,43.66536507280,The Annex Wreckroom,,1,0,0,0,0,0,Owned by others,516
918,Bathurst St,918 Bathurst St,M5R 3G5,Toronto,311801.5850,4836299.7790,-79.41298510460,43.66861787300,"The 918 Bathhurst Centre for Culture, Media, Arts and Education",,0,1,1,0,0,0,Owned by others,517
1086,Bathurst St,1086 Bathurst St,M5R 3G9,Toronto,311677.3380,4836739.4600,-79.41452034980,43.67257672190,La Parete Gallery,,0,1,0,0,0,0,Owned by others,518
168,Bedford Rd,168 Bedford Rd,M5R 2K9,Toronto,312826.7100,4837021.0000,-79.40026300890,43.67509970970,Designers Walk Resource Centre,,1,0,0,0,0,0,Owned by others,519
103,Bellevue Ave,103 Bellevue Ave,M5T 2N8,Toronto,312529.0260,4835006.2640,-79.40398338550,43.65696747160,St. Stephen-in-the-Fields Church,,0,0,0,0,1,1,Owned by others,522
196,Beverley St,196 Beverley St,M5T 1Z1,Toronto,313237.0090,4834939.6990,-79.39520703750,43.65636045620,Van Duzer Studio,,0,1,0,0,1,0,Owned by others,524
273,Bloor St W,273 Bloor St W,M5S 1W2,Toronto,313166.4100,4836217.6780,-79.39606205350,43.66786488960,"The Royal Conservatory (Ettore Mazoleni Concert Hall, Conservatory Theatre, Koerner Hall)",,1,0,0,0,0,1,Owned by others,527
300,Bloor St W,300 Bloor St W,M5S 1W3,Toronto,312686.1500,4836165.7990,-79.40201803950,43.66740317670,Bloor Street United Church,,0,0,0,0,1,1,Owned by others,528
327,Bloor St W,327 Bloor St W,M5S 1W7,Toronto,312836.6860,4836147.9390,-79.40015162160,43.66724079780,Bata Shoe Museum,,0,1,0,0,0,0,Owned by others,530
344,Bloor St W,344 Bloor St W,M5S 3A7,Toronto,312481.5450,4836091.9430,-79.40455617090,43.66674049060,The Fringe of Toronto Theatre Festival,Suite 507,1,0,0,0,0,0,Owned by others,531
427,Bloor St W,427 Bloor St W,M5S 1X7,Toronto,312388.4960,4836014.9000,-79.40571105960,43.66604797570,Trinity St Paul's United Church (Centre and Lyonfish Studios),,1,0,0,0,1,1,Owned by others,532
481,Bloor St W,481 Bloor St W,M5S 1X9,Toronto,312274.8680,4835983.0410,-79.40712045280,43.66576237350,Brunswick House,,1,0,0,0,0,1,Owned by others,533
506,Bloor St W,506 Bloor St W,M5S 1Y3,Toronto,311999.8910,4835952.9990,-79.41053053100,43.66549463010,Bloor Hot Docs Cinema,,0,0,1,0,0,0,Owned by others,534
525,Bloor St W,525 Bloor St W,M5S 1Y4,Toronto,312109.7990,4835937.6610,-79.40916787640,43.66535554270,Church of St. Simon-The-Apostle (The),,1,0,0,0,0,0,Owned by others,535
561,Bloor St W,561 Bloor St W,M5S 1Y6,Toronto,311984.4110,4835900.4610,-79.41072317470,43.66502187900,Studio 561 Gallery,,0,1,0,0,0,0,Owned by others,538
255,Bremner Blvd,255 Bremner Blvd,M5V 3M9,Toronto,314016.6030,4833312.0450,-79.38557007780,43.64170068480,"John Street Roundhouse (CP Roundhouse, Steam Whistle Brewing Gallery)",,1,1,0,0,1,1,City Owned,541
20,Camden St,20 Camden St,M5V 1V1,Toronto,313093.2400,4833940.9940,-79.39700518330,43.64737294730,Vain,,0,1,1,0,0,0,Owned by others,544
25,Cecil St,25 Cecil St,M5T 1N1,Toronto,313169.0410,4834963.0800,-79.39604929840,43.65657174020,Steelworkers Hall,,0,0,0,0,1,0,Owned by others,545
83,Christie St,83 Christie St,M6G 3B1,Toronto,311325.0150,4835950.4190,-79.41889922890,43.66547714190,Ukrainian Hall Cultural Centre,,1,1,0,0,1,0,Owned by others,548
155,College St,155 College St,M5T 3M6,Toronto,313432.3270,4835242.9610,-79.39278065850,43.65908783730,University of Toronto - Health Sciences Building (Auditorium),Room 610,0,0,0,0,1,1,Owned by others,549
750,Bloor St W,750 Bloor St W,,Toronto,311238.3020,4835727.4490,-79.41997402200,43.66346233400,Christie Pitts (Park & Fieldhouse),,1,0,0,0,1,0,City Owned,392
60,Bowden St,60 Bowden St,M4K 2X4,Toronto,316549.4670,4837238.2070,-79.35409078000,43.67700493960,Danforth Church,,1,0,0,0,0,0,Owned by others,1136
147,Danforth Ave,147 Danforth Ave,M4K 1N2,Toronto,316313.0470,4837149.2600,-79.35702478670,43.67620798560,Danforth Music Hall Theatre,,1,0,0,0,0,0,Owned by others,1148
130,De Grassi St,130 De Grassi St,M4M 2K6,Toronto,317087.0670,4835700.1530,-79.34745828080,43.66315190510,Labspace Studio,,1,1,0,0,0,0,Owned by others,1152
1326,Gerrard St E,1326 Gerrard St E,M4L 1Z1,Toronto,318855.3210,4836663.3270,-79.32550794570,43.67179045640,The Riverdale Hub,,1,1,0,0,1,0,Owned by others,1159
300,King St E,300 King St E,M5A 1K4,Toronto,315703.7020,4834491.0130,-79.36463507280,43.65228947530,Tatar Gallery,,0,1,0,0,0,1,Owned by others,1032
55,Mill St,55 Mill St,M5A 3C4,Toronto,316104.9150,4834309.2520,-79.35966191600,43.65063867000,Balzac's Coffee,Building 60,0,1,0,0,0,1,Owned by others,1046
55,Mill St,55 Mill St,M5A 3C4,Toronto,316104.9150,4834309.2520,-79.35966191600,43.65063867000,Nightwood Theatre,"Building 58, Suite 315",1,0,0,0,0,1,Owned by others,1050
37,Parliament St,37 Parliament St,M5A 2Y2,Toronto,315987.5770,4834167.3640,-79.36111947500,43.64936316000,Airship 37,Studio 2,1,0,0,0,0,0,Owned by others,1060
83,Power St,83 Power St,M5A 3A8,Toronto,315837.9000,4834859.1150,-79.36296378180,43.65560092020,St. Paul's Basilica,,1,0,0,0,1,1,Owned by others,1067
468,Queen St E,468 Queen St E,M5A 1T7,Toronto,316058.6560,4834990.2370,-79.36022432810,43.65677783330,ISIS-Canada,Suite LL01,1,0,0,0,0,0,Owned by others,1071
20,St Joseph St,20 St Joseph St,M4Y 1J9,Toronto,313937.3440,4836018.0500,-79.38650643300,43.66605847800,Canadian Music Centre (Chalmers House),,1,1,0,0,1,0,Owned by others,948
251,Victoria St,251 Victoria St,M5B 1T8,Toronto,314540.0510,4834880.6900,-79.37905389510,43.65581313420,Jazz Bistro,,1,0,0,0,1,0,Owned by others,956
444,Yonge St,444 Yonge St,M5B 2H7,Toronto,314137.4800,4835413.7710,-79.38403537840,43.66061649510,The Carlu / College Park Courtyard,,1,0,0,0,1,0,Owned by others,964
850,Yonge St,850 Yonge St,M4W 2H1,Toronto,313837.4160,4836652.8530,-79.38773513450,43.67177380720,The Cookbook Store,,0,0,0,0,1,0,Owned by others,968
70,Yorkville Ave,70 Yorkville Ave,M5R 1B9,Toronto,313593.4900,4836611.5520,-79.39076055460,43.67140504020,Arthur Murray Yorkville,,1,0,0,0,0,0,Owned by others,972
464,Spadina Ave,464 Spadina Ave,M5T 2G8,Toronto,312833.8210,4835074.5700,-79.40020353770,43.65757916790,El Mocambo,,1,1,0,0,0,0,Owned by others,683
620,Spadina Ave,620 Spadina Ave,M5S 2H4,Toronto,312668.8620,4835559.8890,-79.40224121350,43.66194935330,St. Vladimir Institute,,1,0,0,0,0,0,Owned by others,685
750,Spadina Ave,750 Spadina Ave,M5S 2J2,Toronto,312521.1820,4836033.6280,-79.40406549900,43.66621516870,"Al Green Theatre, Miles Nadal Jewish Community Centre",,1,0,1,0,1,0,Owned by others,686
10,Spadina Rd,10 Spadina Rd,M5R 2S7,Toronto,312472.3010,4836196.0670,-79.40466937580,43.66767784230,Spadina Road Branch (TPL),,0,0,0,1,0,0,City Operated,687
24,Spadina Rd,24 Spadina Rd,M5R 2S7,Toronto,312429.9460,4836317.9440,-79.40519291250,43.66877532540,Alliance Francaise de Toronto (Pierre-Leon Downtown Gallery),,1,1,0,0,1,0,Owned by others,689
89,St George St,89 St George St,M5S 2E8,Toronto,313006.0370,4835841.6750,-79.39805630560,43.66448213100,Newman Centre,,0,0,0,0,1,1,City Owned,691
91,St George St,91 St George St,M5S 2E8,Toronto,312983.6720,4835851.4360,-79.39833346490,43.66457024300,CIUT 89.5 FM,,0,0,1,0,0,1,Owned by others,692
162,St George St,162 St George St,M5S 2E9,Toronto,312847.9280,4836130.8870,-79.40001246590,43.66708718280,University Women's Club,,0,0,0,0,1,0,Owned by others,694
222,St Patrick St,222 St Patrick St,M5T 1V4,Toronto,313559.0480,4834869.6570,-79.39121594070,43.65572606900,Michener Institute Auditorium,,1,0,0,0,0,0,Owned by others,696
8,Waterloo Ter,8 Waterloo Ter,M5V 3S4,Toronto,312744.6340,4833654.4490,-79.40133081270,43.64479795630,The Cryptic Canvas,,0,1,0,0,0,0,Owned by others,698
171,College St,171 College St,M5T 1P7,Toronto,313350.1070,4835220.7350,-79.39380036920,43.65888877420,O'Grady's Tap and Grill,,1,0,0,0,0,0,Owned by others,550
214,College St,214 College St,M5T 3A1,Toronto,313100.0120,4835224.6220,-79.39690095370,43.65892676970,Robert Gill Theatre,,1,0,0,0,0,0,Owned by others,551
229,College St,229 College St,M5T 1R4,Toronto,313050.4820,4835136.6520,-79.39751642450,43.65813551730,Ein-stein Cafe & Pub,,1,0,0,0,0,0,Owned by others,552
284,College St,284 College St,M5T 1R9,Toronto,312752.0550,4835127.3000,-79.40121321100,43.65804610600,Entrinsic,,0,1,0,0,0,0,Owned by others,555
430,College St,430 College St,M5T 1T3,Toronto,312267.1250,4834994.8310,-79.40723079970,43.65686728800,El Rancho Latin Nightclub,,1,0,0,0,0,1,Owned by others,558
431,College St,431 College St,M5T 1T1,Toronto,312249.9160,4834925.8090,-79.40744517650,43.65624615860,Sneaky Dee's,,1,0,0,0,0,0,Owned by others,559
15,Devonshire Pl,15 Devonshire Pl,,Toronto,313081.8080,4835993.7960,-79.39711449230,43.66585057180,George Ignatieff Theatre,,1,0,0,0,0,1,Owned by others,563
317,Dundas St W,317 Dundas St W,M5T 1G4,Toronto,313449.8940,4834624.4350,-79.39257301400,43.65352014080,Art Gallery of Ontario (AGO) - Jackman Hall,,1,1,1,0,1,1,Owned by others,566
334,Dundas St W,334 Dundas St W,M5T 1G5,Toronto,313447.0000,4834720.0000,-79.39260734660,43.65438035320,Art Square Gallery and CafÚ,,0,1,0,0,0,1,Owned by others,567
